"ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_26703","Eukaryota","Discosea","Flabellinia","Dactylopodida","Paramoebidae","Paramoeba","Paramoeba aestuarina"
"ASV_26704","Eukaryota","Ciliophora","Odontostomatea","Odontostomatida","Epalxellidae","g_","s_"
"ASV_26705","Eukaryota","unknown","Phaeophyceae","Ectocarpales","Scytosiphonaceae","g_","s_"
"ASV_26707","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","g_","s_"
"ASV_26712","Eukaryota","unknown","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","s_"
"ASV_26713","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26714","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_26715","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_26719","Eukaryota","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Halosphaeraceae","Halosphaera","s_"
"ASV_26720","Eukaryota","Tubulinea","Elardia","Leptomyxida","Flabellulidae","g_","s_"
"ASV_26721","Eukaryota","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"ASV_26722","Eukaryota","unknown","Dictyochophyceae","Pedinellales","unknown","g_","s_"
"ASV_26723","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Clytia","Clytia gracilis"
"ASV_26727","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_26728","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","s_"
"ASV_26729","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","s_"
"ASV_26730","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"ASV_26731","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26732","Eukaryota","Discosea","Flabellinia","Dactylopodida","Paramoebidae","unassigned","unassigned"
"ASV_26734","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_26735","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"ASV_26736","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","Thaumatomastix","s_"
"ASV_26737","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_26738","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_26741","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium rubrum"
"ASV_26743","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","g_","s_"
"ASV_26744","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_26747","Eukaryota","Cercozoa","Thecofilosea","unknown","unknown","g_","s_"
"ASV_26748","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_26749","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26750","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_26751","Eukaryota","Brachiopoda","Rhynchonellata","unassigned","unassigned","g_","s_"
"ASV_26754","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_26756","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_26758","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","unassigned","unassigned"
"ASV_26759","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_26763","Eukaryota","Discosea","unknown","Himatismenida","unknown","g_","s_"
"ASV_26764","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26766","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_26768","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26769","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26771","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","Ensiculifera imariensis"
"ASV_26774","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","g_","s_"
"ASV_26775","Eukaryota","unknown","Dinophyceae","unknown","unknown","g_","s_"
"ASV_26779","Eukaryota","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pterosperma","Pterosperma cristatum"
"ASV_26780","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"ASV_26781","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_26782","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_26784","Eukaryota","Ciliophora","Oligohymenophorea","Apostomatida","unassigned","unassigned","unassigned"
"ASV_26787","Eukaryota","unknown","Bigyra","Oblongichytrida","unknown","g_","s_"
"ASV_26790","Eukaryota","Evosea","unknown","Mastigamoebida","Mastigamoebidae","g_","s_"
"ASV_26792","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"ASV_26793","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26797","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"ASV_26798","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26799","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Strombidinopsis","unassigned"
"ASV_26804","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_26805","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_26808","Eukaryota","Cercozoa","unknown","unknown","unknown","g_","s_"
"ASV_26809","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","unassigned"
"ASV_26812","Eukaryota","Basidiomycota","Agaricomycetes","unassigned","unassigned","g_","s_"
"ASV_26813","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","Akashiwo sanguinea"
"ASV_26814","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_26818","Eukaryota","Apicomplexa","Conoidasida","Eugregarinorida","Lecudinidae","g_","s_"
"ASV_26820","Eukaryota","Streptophyta","unassigned","unassigned","unassigned","g_","s_"
"ASV_26821","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_26822","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_26823","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_26824","Eukaryota","Ascomycota","Dothideomycetes","Dothideales","unassigned","unassigned","unassigned"
"ASV_26825","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_26826","Eukaryota","Discosea","Flabellinia","unknown","Vannellidae","g_","s_"
"ASV_26831","Eukaryota","Chlorophyta","Mamiellophyceae","unknown","unknown","g_","s_"
"ASV_26835","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_26836","Eukaryota","Porifera","Demospongiae","Suberitida","Halichondriidae","Halichondria","Halichondria bowerbanki"
"ASV_26837","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_26838","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_26841","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_26848","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","s_"
"ASV_26849","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26850","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26852","Eukaryota","Arthropoda","Insecta","Hemiptera","Diaspididae","unassigned","unassigned"
"ASV_26853","Eukaryota","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Desmodesmus","unassigned"
"ASV_26854","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_26855","Eukaryota","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","g_","s_"
"ASV_26856","Eukaryota","Echinodermata","Holothuroidea","Dendrochirotida","unassigned","unassigned","unassigned"
"ASV_26861","Eukaryota","unknown","Dinophyceae","Peridiniales","unassigned","unassigned","unassigned"
"ASV_26862","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_26868","Eukaryota","Chlorophyta","Trebouxiophyceae","unassigned","unassigned","g_","s_"
"ASV_26869","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_26870","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26874","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","g_","s_"
"ASV_26875","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","Akashiwo sanguinea"
"ASV_26878","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","g_","s_"
"ASV_26879","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","unassigned","s_"
"ASV_26880","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26881","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26886","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","unassigned","unassigned","unassigned"
"ASV_26887","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_26888","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","s_"
"ASV_26892","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26895","Eukaryota","Annelida","Polychaeta","Spionida","Cirratulidae","Caulleriella","Caulleriella parva"
"ASV_26896","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_26897","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_26898","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_26899","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_26904","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"ASV_26905","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_26906","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_26907","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26908","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","g_","s_"
"ASV_26911","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26913","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26914","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26915","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26916","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_26917","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26918","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_26919","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26920","Eukaryota","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","unassigned"
"ASV_26922","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"ASV_26923","Eukaryota","unknown","Dictyochophyceae","Pedinellales","unknown","Pedinella","s_"
"ASV_26924","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26925","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_26926","Eukaryota","unknown","Chrysophyceae","Chromulinales","Paraphysomonadaceae","g_","s_"
"ASV_26935","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_26936","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_26937","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_26940","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_26947","Eukaryota","unknown","Chrysophyceae","unassigned","unassigned","unassigned","s_"
"ASV_26948","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_26950","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","s_"
"ASV_26953","Eukaryota","Chytridiomycota","Chytridiomycetes","Chytridiales","unassigned","g_","s_"
"ASV_26958","Eukaryota","Discosea","Flabellinia","Dactylopodida","Vexilliferidae","g_","s_"
"ASV_26959","Eukaryota","Mollusca","Bivalvia","Veneroida","Veneridae","unassigned","unassigned"
"ASV_26960","Eukaryota","Haptista","Haptophyta","Phaeocystales","Phaeocystaceae","Phaeocystis","unassigned"
"ASV_26963","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","g_","s_"
"ASV_26964","Eukaryota","Cercozoa","Thecofilosea","Tectofilosida","Chlamydophryidae","Lecythium","s_"
"ASV_26971","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira concaviuscula"
"ASV_26973","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26974","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26975","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","unassigned","unassigned"
"ASV_26976","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_26977","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_26978","Eukaryota","unknown","unknown","Ancyromonadida","Planomonadidae","Planomonas","unassigned"
"ASV_26979","Eukaryota","unknown","Bigyra","Bicosoecida","unassigned","unassigned","s_"
"ASV_26986","Eukaryota","unknown","unknown","Pirsoniales","unknown","Pirsonia","s_"
"ASV_26987","Eukaryota","Mollusca","Polyplacophora","Chitonida","unassigned","unassigned","unassigned"
"ASV_26991","Eukaryota","Euglenozoa","Diplonemea","Diplonemea","unknown","g_","s_"
"ASV_26992","Eukaryota","unknown","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_26999","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_27000","Eukaryota","unknown","Bigyra","Bicosoecida","unknown","g_","s_"
"ASV_27001","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_27002","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_27003","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_27007","Eukaryota","unknown","Synurophyceae","unassigned","unassigned","unassigned","s_"
"ASV_27009","Eukaryota","Haptista","Haptophyta","Prymnesiales","unassigned","unassigned","unassigned"
"ASV_27010","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Cochlodinium","unassigned"
"ASV_27011","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_27012","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_27013","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","s_"
"ASV_27021","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","unassigned"
"ASV_27022","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"ASV_27023","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_27024","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_27030","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"ASV_27031","Eukaryota","Cnidaria","Myxozoa","Bivalvulida","Myxobolidae","Myxobolus","s_"
"ASV_27035","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_27036","Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","Peyssonneliaceae","Peyssonnelia","unassigned"
"ASV_27037","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_27038","Eukaryota","Ciliophora","Oligohymenophorea","Philasterida","Philasteridae","g_","s_"
"ASV_27039","Eukaryota","unknown","Choanoflagellata","Craspedida","Salpingoecidae","Salpingoeca","Salpingoeca infusionum"
"ASV_27040","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_27041","Eukaryota","Discosea","Flabellinia","unknown","Vannellidae","g_","s_"
"ASV_27042","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","Akashiwo sanguinea"
"ASV_27043","Eukaryota","unknown","Dinophyceae","unknown","unknown","unknown","Dinophyceae sp. CCMP1878"
"ASV_27049","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_27050","Eukaryota","Haptista","Centroplasthelida","Pterocystida","Pterocystidae","g_","s_"
"ASV_27051","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"ASV_27052","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_27058","Eukaryota","Ciliophora","Spirotrichea","Sporadotrichida","Halteriidae","Halteria","Halteria grandinella"
"ASV_27063","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_27064","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","g_","s_"
"ASV_27065","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sprattus","Sprattus sprattus"
"ASV_27066","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","g_","s_"
"ASV_27067","Eukaryota","Tubulinea","Elardia","Leptomyxida","Flabellulidae","g_","s_"
"ASV_27068","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_27069","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_27070","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"ASV_27082","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_27083","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_27084","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","s_"
"ASV_27085","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_27086","Eukaryota","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"ASV_27087","Eukaryota","Discosea","Flabellinia","unknown","Vannellidae","unassigned","unassigned"
"ASV_27088","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"ASV_27089","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_27090","Eukaryota","Bacillariophyta","unknown","unknown","unknown","unknown","Bacillariophyta sp. MBIC10806"
"ASV_27091","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_27092","Eukaryota","Euglenozoa","unknown","Symbiontida","unknown","g_","s_"
"ASV_27097","Eukaryota","Microsporidia","unknown","unknown","unknown","Mitosporidium","Mitosporidium daphniae"
"ASV_27106","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_27107","Eukaryota","unknown","Choanoflagellata","Craspedida","Salpingoecidae","Salpingoeca","s_"
"ASV_27108","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","s_"
"ASV_27109","Eukaryota","Cercozoa","Thecofilosea","unknown","unknown","g_","s_"
"ASV_27118","Eukaryota","Ciliophora","Prostomatea","Prorodontida","unknown","Halodinium","Halodinium verrucatum"
"ASV_27121","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_27122","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_27123","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"ASV_27124","Eukaryota","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva","unassigned"
"ASV_27125","Eukaryota","unknown","Dinophyceae","unknown","unknown","g_","s_"
"ASV_27126","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_27127","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","s_"
"ASV_27142","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","g_","s_"
"ASV_27145","Eukaryota","unknown","unknown","unknown","unknown","unknown","phototrophic eukaryote"
"ASV_27146","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Hydractiniidae","Hydractinia","Hydractinia sp. MMM-2016"
"ASV_27147","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_27148","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","Akashiwo sanguinea"
"ASV_27149","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_27150","Eukaryota","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","g_","s_"
"ASV_27151","Eukaryota","Platyhelminthes","Catenulida","unknown","Stenostomidae","Stenostomum","Stenostomum leucops"
"ASV_27152","Eukaryota","Nematoda","Chromadorea","Chromadorida","Chromadoridae","g_","s_"
"ASV_27153","Eukaryota","Heterolobosea","unknown","unknown","Vahlkampfiidae","g_","s_"
"ASV_27161","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_27166","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_27169","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","g_","s_"
"ASV_27170","Eukaryota","Discosea","Flabellinia","Dactylopodida","Paramoebidae","unassigned","s_"
"ASV_27171","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_27172","Eukaryota","unknown","Cryptophyceae","Kathablepharidacea","Katablepharidaceae","Katablepharis","s_"
"ASV_27173","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_27174","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_27175","Eukaryota","Tubulinea","Elardia","Euamoebida","Hartmannellidae","Nolandella","Nolandella sp. ATCC 50913"
"ASV_27176","Eukaryota","unknown","Dictyochophyceae","Rhizochromulinales","unknown","g_","s_"
"ASV_27177","Eukaryota","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"ASV_27178","Eukaryota","unknown","Bigyra","Bicosoecida","unknown","Caecitellus","Caecitellus parvulus"
"ASV_27179","Eukaryota","Rotifera","Monogononta","Ploima","unassigned","unassigned","unassigned"
"ASV_27180","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","Varistrombidium","s_"
"ASV_27181","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_27182","Eukaryota","unknown","unknown","Pirsoniales","unknown","g_","s_"
"ASV_27194","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_27195","Eukaryota","unknown","Raphidophyceae","Chattonellales","Chattonellaceae","g_","s_"
"ASV_27196","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastix","s_"
"ASV_27197","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_27198","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"ASV_27199","Eukaryota","Imbricatea","unknown","Marimonadida","unknown","g_","s_"
"ASV_27200","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_27201","Eukaryota","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"ASV_27202","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_27203","Eukaryota","unknown","Bigyra","Bicosoecida","unknown","g_","s_"
"ASV_27204","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"ASV_27209","Eukaryota","unknown","Choanoflagellata","Acanthoecida","Acanthoecidae","g_","s_"
"ASV_27219","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_27220","Eukaryota","Echinodermata","Echinoidea","Temnopleuroida","Temnopleuridae","Pseudechinus","Pseudechinus albocinctus"
"ASV_27221","Eukaryota","unknown","unknown","unknown","Apusomonadidae","g_","s_"
"ASV_27222","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_27223","Eukaryota","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"ASV_27224","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_27225","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_27226","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"ASV_27227","Eukaryota","unknown","Dinophyceae","Dinophysiales","Dinophysiaceae","g_","s_"
"ASV_27228","Eukaryota","unknown","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis","unassigned"
"ASV_27229","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","s_"
"ASV_27235","Eukaryota","Ctenophora","Tentaculata","Cydippida","Lampeidae","g_","s_"
"ASV_27236","Eukaryota","Chytridiomycota","unassigned","unassigned","unassigned","unassigned","s_"
"ASV_27244","Eukaryota","Bacillariophyta","unassigned","unassigned","unassigned","g_","s_"
"ASV_27246","Eukaryota","unknown","Raphidophyceae","Chattonellales","Chattonellaceae","Heterosigma","Heterosigma akashiwo"
"ASV_27247","Eukaryota","Euglenozoa","Euglenida","Eutreptiales","unknown","Eutreptiella","Eutreptiella sp. LIS 2000"
"ASV_27248","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_27249","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_27250","Eukaryota","Chlorophyta","Trebouxiophyceae","unassigned","unassigned","g_","s_"
"ASV_27251","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_27252","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_27264","Eukaryota","Evosea","Variosea","Protosteliida","Protosteliaceae","Schoutedamoeba","Schoutedamoeba minuta"
"ASV_27271","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_27272","Eukaryota","Foraminifera","unknown","Lituolida","Reophacidae","Reophax","unassigned"
