#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_13216	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_13252	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_13274	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	s_
ASV_13276	Eukaryota	Bacillariophyta	unassigned	unassigned	unassigned	g_	s_
ASV_13284	Eukaryota	Mollusca	Gastropoda	unknown	Planorbidae	g_	s_
ASV_13290	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_13331	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	g_	s_
ASV_13365	Eukaryota	unknown	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_13415	Eukaryota	Arthropoda	Insecta	Neuroptera	Coniopterygidae	g_	s_
ASV_13429	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_13439	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_13462	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	g_	s_
ASV_13467	Eukaryota	unknown	unknown	Himatismenida	Cochliopodiidae	g_	s_
ASV_13468	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	g_	s_
ASV_13478	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	g_	s_
ASV_13493	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	g_	s_
ASV_13498	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	g_	s_
ASV_13499	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_13500	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_13530	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_13539	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	Cyclotella cryptica
ASV_13546	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_13547	Eukaryota	unknown	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_13596	Eukaryota	unknown	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Alexandrium	unassigned
ASV_13609	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_13638	Eukaryota	unknown	Synurophyceae	Ochromonadales	Ochromonadaceae	g_	s_
ASV_13677	Eukaryota	unknown	Dinophyceae	Lophodiniales	Lophodiniaceae	Woloszynskia	unassigned
ASV_13693	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	g_	s_
ASV_13744	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium polykrikoides
ASV_13770	Eukaryota	Bacillariophyta	Coscinodiscophyceae	unassigned	unassigned	g_	s_
ASV_13793	Eukaryota	unknown	Oomycetes	Pythiales	Pythiaceae	g_	s_
ASV_13813	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_13845	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_13884	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_13909	Eukaryota	unknown	Oomycetes	unknown	unknown	g_	s_
ASV_13944	Eukaryota	unknown	Raphidophyceae	unknown	unknown	g_	s_
ASV_13971	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	g_	s_
ASV_13975	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	g_	s_
ASV_13976	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	g_	s_
ASV_13981	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_14015	Eukaryota	unknown	Oomycetes	unassigned	unassigned	g_	s_
ASV_14025	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_14066	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_14068	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_14077	Eukaryota	Chlorophyta	unknown	Pyramimonadales	unassigned	g_	s_
ASV_14114	Eukaryota	Arthropoda	Arachnida	unknown	unknown	g_	s_
ASV_14159	Eukaryota	unknown	Dictyochophyceae	Florenciellales	unknown	Florenciella	s_
ASV_14192	Eukaryota	Arthropoda	Insecta	Hymenoptera	Braconidae	g_	s_
ASV_14213	Bacteria	unknown	unknown	unknown	unknown	g_	s_
ASV_14285	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_14423	Eukaryota	unknown	Chrysophyceae	unknown	Apoikiaceae	g_	s_
ASV_14430	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_14431	Eukaryota	unknown	Chrysophyceae	Chromulinales	Chromulinaceae	g_	s_
ASV_14478	Eukaryota	unknown	Phaeophyceae	Laminariales	Laminariaceae	g_	s_
ASV_14609	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_14761	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_14927	Eukaryota	unknown	unknown	unknown	Vannellidae	g_	s_
ASV_15107	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_15115	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15120	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15121	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15139	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15156	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15159	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15185	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15192	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15194	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15200	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15214	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15221	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15329	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15330	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15342	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15359	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15363	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15375	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15386	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15387	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15392	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15476	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15502	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15549	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15660	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15730	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15742	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15759	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15772	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15791	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15805	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15818	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15820	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15884	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15912	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15915	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_15996	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16010	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16021	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16045	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16086	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16090	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16246	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_16259	Eukaryota	unknown	Oomycetes	unknown	unknown	g_	s_
ASV_16536	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013
ASV_16599	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	g_	s_
ASV_16600	Eukaryota	unknown	Chrysophyceae	Chromulinales	Chromulinaceae	g_	s_
ASV_16614	Eukaryota	unknown	unknown	unknown	Paramoebidae	g_	s_
ASV_16623	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16651	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	g_	s_
ASV_16672	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Leuckartiara	Leuckartiara longicalcar
ASV_16684	Eukaryota	unknown	Chrysophyceae	unknown	Apoikiaceae	g_	s_
ASV_16688	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16706	Eukaryota	Bacillariophyta	unassigned	unassigned	unassigned	g_	s_
ASV_16726	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	g_	s_
ASV_16760	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_16785	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16843	Eukaryota	Ctenophora	Tentaculata	Lobata	Bolinopsidae	g_	s_
ASV_16943	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_16948	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium polykrikoides
ASV_16985	Eukaryota	unknown	Raphidophyceae	Chattonellales	Chattonellaceae	g_	s_
ASV_16996	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus parapergens
ASV_17020	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17046	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_17115	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	Cyclotella cryptica
ASV_17119	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17133	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17144	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	g_	s_
ASV_17162	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17183	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17234	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17238	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_17242	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium cf. depressum
ASV_17295	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17310	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17325	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_17346	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	g_	s_
ASV_17357	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_17426	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_17457	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17543	Eukaryota	unknown	Chrysophyceae	Chromulinales	Chromulinaceae	g_	s_
ASV_17571	Eukaryota	Ascomycota	Leotiomycetes	unknown	unknown	g_	s_
ASV_17579	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_17617	Eukaryota	unknown	Oomycetes	unknown	unknown	g_	s_
ASV_17627	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17653	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	g_	s_
ASV_17681	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	g_	s_
ASV_17704	Eukaryota	unknown	unknown	Himatismenida	unknown	g_	s_
ASV_17811	Eukaryota	unknown	Phaeophyceae	Ectocarpales	Scytosiphonaceae	g_	s_
ASV_17821	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17822	Eukaryota	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Blastocladiaceae	g_	s_
ASV_17842	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Stephanodiscaceae	Cyclotella	s_
ASV_17967	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013
ASV_18031	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_18044	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_18055	Eukaryota	unknown	Oomycetes	Pythiales	Pythiaceae	g_	s_
ASV_18096	Eukaryota	Arthropoda	Insecta	unassigned	unassigned	g_	s_
ASV_18107	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_18162	Eukaryota	unknown	Oomycetes	Pythiales	Pythiaceae	g_	s_
ASV_18186	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	g_	s_
ASV_18187	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_18222	Eukaryota	Arthropoda	Insecta	Diptera	Agromyzidae	g_	s_
ASV_18223	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_18234	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pennariidae	g_	s_
ASV_18237	Eukaryota	Arthropoda	Insecta	unassigned	unassigned	g_	s_
ASV_18244	Bacteria	unknown	unknown	unknown	unknown	g_	s_
ASV_18254	Eukaryota	unknown	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_18323	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_18361	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_18462	Eukaryota	Cnidaria	Staurozoa	Stauromedusae	Kishinouyeidae	g_	s_
ASV_18884	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	g_	s_
ASV_19032	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_19044	Eukaryota	unknown	unknown	Choanoflagellata	Salpingoecidae	g_	s_
ASV_19091	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	g_	s_
ASV_19184	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_19302	Eukaryota	unknown	Phaeophyceae	unassigned	unassigned	g_	s_
ASV_19372	Eukaryota	Mollusca	Gastropoda	Stylommatophora	Helicidae	g_	s_
ASV_20039	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium polykrikoides
ASV_20042	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_20113	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20156	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20210	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20259	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20282	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20316	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20365	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20367	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20410	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20572	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20633	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_20663	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus parapergens
ASV_20711	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_20717	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_20786	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_20801	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_20848	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	g_	s_
ASV_20870	Eukaryota	Mollusca	Gastropoda	unknown	Planorbidae	g_	s_
ASV_20904	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_20935	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_21031	Eukaryota	unknown	Oomycetes	unknown	unknown	g_	s_
ASV_21039	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_21082	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_21094	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_21117	Eukaryota	Arthropoda	Arachnida	Araneae	unassigned	g_	s_
ASV_21183	Eukaryota	unknown	Dictyochophyceae	Pedinellales	unknown	g_	s_
ASV_21195	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_21198	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_21219	Eukaryota	unknown	Haptophyta	Isochrysidales	Noelaerhabdaceae	g_	s_
ASV_21234	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_21249	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_21309	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_21332	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_21343	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_21392	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_21397	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_21462	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	unassigned	unassigned
ASV_21496	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_21526	Eukaryota	Rhodophyta	Florideophyceae	Plocamiales	Plocamiaceae	g_	s_
ASV_21533	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	g_	s_
ASV_21564	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_21610	Eukaryota	unknown	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_21691	Eukaryota	unknown	unknown	unknown	Paramoebidae	g_	s_
ASV_21727	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	g_	s_
ASV_21810	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_21833	Eukaryota	unknown	unknown	Longamoebia	Acanthamoebidae	Acanthamoeba	unassigned
ASV_21852	Eukaryota	unknown	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_21923	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_21929	Bacteria	unknown	unknown	unknown	unknown	g_	s_
ASV_22203	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_22338	Eukaryota	unknown	Oomycetes	Saprolegniales	Saprolegniaceae	g_	s_
ASV_22546	Eukaryota	unknown	Oomycetes	unassigned	unassigned	g_	s_
ASV_22812	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22830	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22849	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22864	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22871	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22872	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22873	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22881	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22895	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22897	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22901	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22909	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22918	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22922	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22943	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22961	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22963	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22981	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22984	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22987	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22989	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_22999	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23057	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23064	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23068	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23071	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23098	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23104	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23112	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23128	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23251	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23260	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23269	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23287	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23326	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23330	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23345	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23347	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23361	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23368	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23556	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23609	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23676	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_23744	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. D AC-2013
ASV_23745	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Stephanodiscaceae	g_	s_
ASV_23746	Eukaryota	unknown	unknown	Bicosoecida	Cafeteriaceae	g_	s_
ASV_23747	Eukaryota	Rotifera	Monogononta	Ploima	Synchaetidae	g_	s_
ASV_23748	Eukaryota	Rotifera	Monogononta	Ploima	Synchaetidae	g_	s_
ASV_23749	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	g_	s_
ASV_23751	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Paracyclops	Paracyclops fimbriatus
ASV_23752	Eukaryota	unknown	unknown	Himatismenida	Cochliopodiidae	g_	s_
ASV_23753	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_23754	Eukaryota	unknown	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_23755	Eukaryota	unknown	unknown	unknown	Hartmannellidae	g_	s_
ASV_23756	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_23757	Eukaryota	Arthropoda	Insecta	Diptera	Agromyzidae	g_	s_
ASV_23758	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Apolemiidae	g_	s_
ASV_23759	Eukaryota	unknown	Oomycetes	unknown	unknown	g_	s_
ASV_23761	Eukaryota	unknown	unknown	Longamoebia	Acanthamoebidae	g_	s_
ASV_23763	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_23764	Eukaryota	Arthropoda	Insecta	Diptera	unassigned	g_	s_
ASV_23765	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Stephanodiscaceae	g_	s_
ASV_23766	Eukaryota	unknown	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_23767	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	g_	s_
ASV_23768	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_23769	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_23771	Eukaryota	unknown	Oomycetes	unknown	unknown	g_	s_
